[['rice'], 75, '->', ['whole milk'], 2513, 0.6133333333333333]
[['cereals'], 56, '->', ['whole milk'], 2513, 0.6428571428571429]
[['baking powder'], 174, '->', ['whole milk'], 2513, 0.5229885057471264]
[['honey'], 15, '->', ['whole milk'], 2513, 0.7333333333333333]
[['cocoa drinks'], 22, '->', ['whole milk'], 2513, 0.5909090909090909]
[['jam'], 53, '->', ['whole milk'], 2513, 0.5471698113207547]
[['pudding powder'], 23, '->', ['whole milk'], 2513, 0.5652173913043478]
[['cooking chocolate'], 25, '->', ['whole milk'], 2513, 0.52]
[['rice'], 75, '->', ['other vegetables'], 1903, 0.52]
[['specialty cheese'], 84, '->', ['other vegetables'], 1903, 0.5]
[['tidbits'], 23, '->', ['rolls/buns'], 1809, 0.5217391304347826]
[['beef', 'root vegetables', 'whipped/sour cream'], 27, '->', ['whole milk'], 2513, 0.6296296296296297]
[['whole milk', 'beef', 'whipped/sour cream'], 34, '->', ['root vegetables'], 1072, 0.5]
[['beef', 'root vegetables', 'domestic eggs'], 23, '->', ['whole milk'], 2513, 0.6956521739130435]
[['frankfurter', 'root vegetables', 'sausage'], 25, '->', ['whole milk'], 2513, 0.56]
[['frankfurter', 'root vegetables', 'pork'], 18, '->', ['whole milk'], 2513, 0.7222222222222222]
[['frankfurter', 'root vegetables', 'frozen vegetables'], 18, '->', ['whole milk'], 2513, 0.6111111111111112]
[['soda', 'chicken', 'whipped/sour cream'], 20, '->', ['whole milk'], 2513, 0.55]
[['soda', 'sugar', 'pastry'], 16, '->', ['whole milk'], 2513, 0.6875]
[['soda', 'sugar', 'root vegetables'], 18, '->', ['whole milk'], 2513, 0.6111111111111112]
[['soda', 'fruit/vegetable juice', 'pastry'], 23, '->', ['whole milk'], 2513, 0.5652173913043478]
[['soda', 'fruit/vegetable juice', 'root vegetables'], 33, '->', ['whole milk'], 2513, 0.5757575757575758]
[['soda', 'fruit/vegetable juice', 'brown bread'], 24, '->', ['whole milk'], 2513, 0.5416666666666666]
[['soda', 'fruit/vegetable juice', 'whipped/sour cream'], 24, '->', ['whole milk'], 2513, 0.5]
[['soda', 'fruit/vegetable juice', 'domestic eggs'], 19, '->', ['whole milk'], 2513, 0.5789473684210527]
[['soda', 'pastry', 'root vegetables'], 24, '->', ['whole milk'], 2513, 0.6666666666666666]
[['soda', 'pastry', 'waffles'], 22, '->', ['whole milk'], 2513, 0.5454545454545454]
[['soda', 'pastry', 'brown bread'], 23, '->', ['whole milk'], 2513, 0.6086956521739131]
[['soda', 'pastry', 'napkins'], 24, '->', ['whole milk'], 2513, 0.5]
[['soda', 'pastry', 'domestic eggs'], 22, '->', ['whole milk'], 2513, 0.5454545454545454]
[['soda', 'root vegetables', 'brown bread'], 19, '->', ['whole milk'], 2513, 0.631578947368421]
[['soda', 'root vegetables', 'shopping bags'], 24, '->', ['whole milk'], 2513, 0.5833333333333334]
[['soda', 'root vegetables', 'pork'], 28, '->', ['whole milk'], 2513, 0.5714285714285714]
[['soda', 'root vegetables', 'whipped/sour cream'], 25, '->', ['whole milk'], 2513, 0.52]
[['soda', 'root vegetables', 'domestic eggs'], 27, '->', ['whole milk'], 2513, 0.5555555555555556]
[['soda', 'root vegetables', 'frozen vegetables'], 19, '->', ['whole milk'], 2513, 0.5789473684210527]
[['soda', 'sausage', 'brown bread'], 26, '->', ['whole milk'], 2513, 0.5]
[['soda', 'sausage', 'whipped/sour cream'], 21, '->', ['whole milk'], 2513, 0.6190476190476191]
[['soda', 'sausage', 'dessert'], 22, '->', ['whole milk'], 2513, 0.5]
[['soda', 'shopping bags', 'napkins'], 20, '->', ['whole milk'], 2513, 0.6]
[['soda', 'shopping bags', 'domestic eggs'], 31, '->', ['whole milk'], 2513, 0.5483870967741935]
[['soda', 'whipped/sour cream', 'domestic eggs'], 18, '->', ['whole milk'], 2513, 0.6666666666666666]
[['chicken', 'root vegetables', 'sausage'], 22, '->', ['whole milk'], 2513, 0.5909090909090909]
[['chicken', 'root vegetables', 'whipped/sour cream'], 21, '->', ['whole milk'], 2513, 0.6666666666666666]
[['chicken', 'root vegetables', 'domestic eggs'], 24, '->', ['whole milk'], 2513, 0.75]
[['chicken', 'sausage', 'whipped/sour cream'], 16, '->', ['whole milk'], 2513, 0.75]
[['chicken', 'sausage', 'domestic eggs'], 14, '->', ['whole milk'], 2513, 0.8571428571428571]
[['sugar', 'root vegetables', 'whipped/sour cream'], 13, '->', ['whole milk'], 2513, 0.9230769230769231]
[['sugar', 'pork', 'whipped/sour cream'], 14, '->', ['whole milk'], 2513, 0.7857142857142857]
[['fruit/vegetable juice', 'pastry', 'sausage'], 16, '->', ['whole milk'], 2513, 0.75]
[['fruit/vegetable juice', 'root vegetables', 'sausage'], 21, '->', ['whole milk'], 2513, 0.6666666666666666]
[['fruit/vegetable juice', 'root vegetables', 'brown bread'], 22, '->', ['whole milk'], 2513, 0.6818181818181818]
[['fruit/vegetable juice', 'root vegetables', 'shopping bags'], 19, '->', ['whole milk'], 2513, 0.5789473684210527]
[['fruit/vegetable juice', 'root vegetables', 'napkins'], 22, '->', ['whole milk'], 2513, 0.5909090909090909]
[['fruit/vegetable juice', 'root vegetables', 'pork'], 20, '->', ['whole milk'], 2513, 0.6]
[['fruit/vegetable juice', 'root vegetables', 'whipped/sour cream'], 28, '->', ['whole milk'], 2513, 0.6428571428571429]
[['fruit/vegetable juice', 'root vegetables', 'domestic eggs'], 25, '->', ['whole milk'], 2513, 0.72]
[['fruit/vegetable juice', 'root vegetables', 'oil'], 18, '->', ['whole milk'], 2513, 0.6666666666666666]
[['whole milk', 'fruit/vegetable juice', 'oil'], 19, '->', ['root vegetables'], 1072, 0.631578947368421]
[['fruit/vegetable juice', 'root vegetables', 'frozen vegetables'], 26, '->', ['whole milk'], 2513, 0.6923076923076923]
[['fruit/vegetable juice', 'sausage', 'frozen vegetables'], 17, '->', ['whole milk'], 2513, 0.7058823529411765]
[['fruit/vegetable juice', 'whipped/sour cream', 'domestic eggs'], 17, '->', ['whole milk'], 2513, 0.6470588235294118]
[['fruit/vegetable juice', 'whipped/sour cream', 'frozen vegetables'], 21, '->', ['whole milk'], 2513, 0.5238095238095238]
[['newspapers', 'pastry', 'brown bread'], 16, '->', ['whole milk'], 2513, 0.6875]
[['newspapers', 'root vegetables', 'pork'], 21, '->', ['whole milk'], 2513, 0.5238095238095238]
[['newspapers', 'root vegetables', 'domestic eggs'], 17, '->', ['whole milk'], 2513, 0.6470588235294118]
[['pastry', 'root vegetables', 'sausage'], 23, '->', ['whole milk'], 2513, 0.6956521739130435]
[['pastry', 'root vegetables', 'whipped/sour cream'], 20, '->', ['whole milk'], 2513, 0.65]
[['pastry', 'sausage', 'whipped/sour cream'], 18, '->', ['whole milk'], 2513, 0.6111111111111112]
[['root vegetables', 'sausage', 'brown bread'], 19, '->', ['whole milk'], 2513, 0.631578947368421]
[['root vegetables', 'sausage', 'pork'], 20, '->', ['whole milk'], 2513, 0.6]
[['root vegetables', 'sausage', 'whipped/sour cream'], 21, '->', ['whole milk'], 2513, 0.6666666666666666]
[['root vegetables', 'sausage', 'domestic eggs'], 17, '->', ['whole milk'], 2513, 0.6470588235294118]
[['root vegetables', 'sausage', 'frozen vegetables'], 19, '->', ['whole milk'], 2513, 0.5789473684210527]
[['root vegetables', 'brown bread', 'domestic eggs'], 18, '->', ['whole milk'], 2513, 0.8333333333333334]
[['root vegetables', 'shopping bags', 'whipped/sour cream'], 22, '->', ['whole milk'], 2513, 0.5]
[['root vegetables', 'napkins', 'whipped/sour cream'], 25, '->', ['whole milk'], 2513, 0.64]
[['root vegetables', 'napkins', 'frozen vegetables'], 19, '->', ['whole milk'], 2513, 0.7368421052631579]
[['whole milk', 'napkins', 'frozen vegetables'], 26, '->', ['root vegetables'], 1072, 0.5384615384615384]
[['root vegetables', 'pork', 'whipped/sour cream'], 21, '->', ['whole milk'], 2513, 0.6666666666666666]
[['root vegetables', 'pork', 'domestic eggs'], 19, '->', ['whole milk'], 2513, 0.6842105263157895]
[['root vegetables', 'pork', 'frozen vegetables'], 18, '->', ['whole milk'], 2513, 0.6111111111111112]
[['root vegetables', 'berries', 'whipped/sour cream'], 17, '->', ['whole milk'], 2513, 0.6470588235294118]
[['root vegetables', 'whipped/sour cream', 'domestic eggs'], 33, '->', ['whole milk'], 2513, 0.6060606060606061]
[['root vegetables', 'whipped/sour cream', 'hard cheese'], 16, '->', ['whole milk'], 2513, 0.75]
[['root vegetables', 'whipped/sour cream', 'frozen vegetables'], 27, '->', ['whole milk'], 2513, 0.6296296296296297]
[['root vegetables', 'whipped/sour cream', 'onions'], 23, '->', ['whole milk'], 2513, 0.6086956521739131]
[['whole milk', 'whipped/sour cream', 'onions'], 27, '->', ['root vegetables'], 1072, 0.5185185185185185]
[['root vegetables', 'whipped/sour cream', 'sliced cheese'], 18, '->', ['whole milk'], 2513, 0.7222222222222222]
[['root vegetables', 'whipped/sour cream', 'soft cheese'], 13, '->', ['whole milk'], 2513, 0.9230769230769231]
[['whole milk', 'whipped/sour cream', 'soft cheese'], 20, '->', ['root vegetables'], 1072, 0.6]
[['whole milk', 'root vegetables', 'soft cheese'], 23, '->', ['whipped/sour cream'], 705, 0.5217391304347826]
[['root vegetables', 'domestic eggs', 'hard cheese'], 16, '->', ['whole milk'], 2513, 0.75]
[['whole milk', 'domestic eggs', 'hard cheese'], 21, '->', ['root vegetables'], 1072, 0.5714285714285714]
[['root vegetables', 'domestic eggs', 'onions'], 16, '->', ['whole milk'], 2513, 0.6875]
[['sausage', 'whipped/sour cream', 'domestic eggs'], 19, '->', ['whole milk'], 2513, 0.631578947368421]
[['napkins', 'whipped/sour cream', 'domestic eggs'], 17, '->', ['whole milk'], 2513, 0.6470588235294118]
[['pip fruit', 'cream cheese', 'root vegetables'], 18, '->', ['other vegetables'], 1903, 0.6111111111111112]
[['pip fruit', 'butter', 'pastry'], 14, '->', ['other vegetables'], 1903, 0.9285714285714286]
[['pip fruit', 'butter', 'root vegetables'], 21, '->', ['other vegetables'], 1903, 0.5238095238095238]
[['pip fruit', 'butter', 'whipped/sour cream'], 20, '->', ['other vegetables'], 1903, 0.75]
[['pip fruit', 'bottled water', 'root vegetables'], 22, '->', ['other vegetables'], 1903, 0.5]
[['pip fruit', 'curd', 'root vegetables'], 22, '->', ['other vegetables'], 1903, 0.5909090909090909]
[['pip fruit', 'curd', 'whipped/sour cream'], 22, '->', ['other vegetables'], 1903, 0.5454545454545454]
[['pip fruit', 'beef', 'root vegetables'], 23, '->', ['other vegetables'], 1903, 0.5217391304347826]
[['pip fruit', 'other vegetables', 'beef'], 23, '->', ['root vegetables'], 1072, 0.5217391304347826]
[['pip fruit', 'frankfurter', 'root vegetables'], 16, '->', ['other vegetables'], 1903, 0.75]
[['pip fruit', 'soda', 'pastry'], 23, '->', ['other vegetables'], 1903, 0.6086956521739131]
[['pip fruit', 'soda', 'root vegetables'], 28, '->', ['other vegetables'], 1903, 0.5714285714285714]
[['pip fruit', 'soda', 'pork'], 13, '->', ['other vegetables'], 1903, 0.8461538461538461]
[['pip fruit', 'chicken', 'root vegetables'], 16, '->', ['other vegetables'], 1903, 0.6875]
[['pip fruit', 'fruit/vegetable juice', 'root vegetables'], 26, '->', ['other vegetables'], 1903, 0.5769230769230769]
[['pip fruit', 'fruit/vegetable juice', 'whipped/sour cream'], 18, '->', ['other vegetables'], 1903, 0.6666666666666666]
[['pip fruit', 'butter milk', 'root vegetables'], 14, '->', ['other vegetables'], 1903, 0.8571428571428571]
[['pip fruit', 'pastry', 'root vegetables'], 24, '->', ['other vegetables'], 1903, 0.5833333333333334]
[['pip fruit', 'root vegetables', 'brown bread'], 16, '->', ['other vegetables'], 1903, 0.8125]
[['pip fruit', 'root vegetables', 'shopping bags'], 25, '->', ['other vegetables'], 1903, 0.56]
[['pip fruit', 'root vegetables', 'pork'], 18, '->', ['other vegetables'], 1903, 0.6666666666666666]
[['pip fruit', 'root vegetables', 'whipped/sour cream'], 30, '->', ['other vegetables'], 1903, 0.6666666666666666]
[['pip fruit', 'root vegetables', 'domestic eggs'], 26, '->', ['other vegetables'], 1903, 0.5384615384615384]
[['pip fruit', 'root vegetables', 'frozen vegetables'], 21, '->', ['other vegetables'], 1903, 0.5238095238095238]
[['pip fruit', 'brown bread', 'whipped/sour cream'], 11, '->', ['other vegetables'], 1903, 1.0]
[['pip fruit', 'shopping bags', 'whipped/sour cream'], 18, '->', ['other vegetables'], 1903, 0.6666666666666666]
[['pip fruit', 'whipped/sour cream', 'dessert'], 16, '->', ['other vegetables'], 1903, 0.6875]
[['pip fruit', 'whipped/sour cream', 'domestic eggs'], 19, '->', ['other vegetables'], 1903, 0.6842105263157895]
[['cream cheese', 'curd', 'root vegetables'], 20, '->', ['other vegetables'], 1903, 0.85]
[['cream cheese', 'other vegetables', 'curd'], 27, '->', ['root vegetables'], 1072, 0.6296296296296297]
[['cream cheese', 'curd', 'whipped/sour cream'], 17, '->', ['other vegetables'], 1903, 0.6470588235294118]
[['cream cheese', 'root vegetables', 'whipped/sour cream'], 21, '->', ['other vegetables'], 1903, 0.5714285714285714]
[['cream cheese', 'root vegetables', 'domestic eggs'], 16, '->', ['other vegetables'], 1903, 0.75]
[['long life bakery product', 'butter', 'root vegetables'], 18, '->', ['other vegetables'], 1903, 0.7222222222222222]
[['other vegetables', 'long life bakery product', 'butter'], 24, '->', ['root vegetables'], 1072, 0.5416666666666666]
[['long life bakery product', 'butter', 'whipped/sour cream'], 15, '->', ['other vegetables'], 1903, 0.8]
[['other vegetables', 'long life bakery product', 'butter'], 24, '->', ['whipped/sour cream'], 705, 0.5]
[['butter', 'rolls/buns', 'beef'], 22, '->', ['other vegetables'], 1903, 0.5]
[['butter', 'rolls/buns', 'root vegetables'], 38, '->', ['other vegetables'], 1903, 0.631578947368421]
[['butter', 'rolls/buns', 'whipped/sour cream'], 27, '->', ['other vegetables'], 1903, 0.5555555555555556]
[['butter', 'rolls/buns', 'domestic eggs'], 25, '->', ['other vegetables'], 1903, 0.6]
[['butter', 'bottled water', 'root vegetables'], 33, '->', ['other vegetables'], 1903, 0.5454545454545454]
[['other vegetables', 'butter', 'bottled water'], 36, '->', ['root vegetables'], 1072, 0.5]
[['butter', 'bottled water', 'domestic eggs'], 19, '->', ['other vegetables'], 1903, 0.5789473684210527]
[['butter', 'chocolate', 'fruit/vegetable juice'], 20, '->', ['other vegetables'], 1903, 0.55]
[['butter', 'curd', 'pastry'], 16, '->', ['other vegetables'], 1903, 0.6875]
[['butter', 'curd', 'whipped/sour cream'], 21, '->', ['other vegetables'], 1903, 0.6666666666666666]
[['other vegetables', 'butter', 'beef'], 26, '->', ['root vegetables'], 1072, 0.5384615384615384]
[['butter', 'soda', 'root vegetables'], 21, '->', ['other vegetables'], 1903, 0.5714285714285714]
[['butter', 'soda', 'whipped/sour cream'], 14, '->', ['other vegetables'], 1903, 0.9285714285714286]
[['butter', 'chicken', 'root vegetables'], 21, '->', ['other vegetables'], 1903, 0.6190476190476191]
[['butter', 'fruit/vegetable juice', 'root vegetables'], 20, '->', ['other vegetables'], 1903, 0.65]
[['butter', 'fruit/vegetable juice', 'whipped/sour cream'], 21, '->', ['other vegetables'], 1903, 0.6666666666666666]
[['butter', 'pastry', 'whipped/sour cream'], 18, '->', ['other vegetables'], 1903, 0.6666666666666666]
[['butter', 'root vegetables', 'pork'], 18, '->', ['other vegetables'], 1903, 0.6111111111111112]
[['butter', 'root vegetables', 'whipped/sour cream'], 34, '->', ['other vegetables'], 1903, 0.6176470588235294]
[['butter', 'root vegetables', 'domestic eggs'], 32, '->', ['other vegetables'], 1903, 0.59375]
[['butter', 'root vegetables', 'frozen vegetables'], 17, '->', ['other vegetables'], 1903, 0.7647058823529411]
[['other vegetables', 'butter', 'frozen vegetables'], 25, '->', ['root vegetables'], 1072, 0.52]
[['butter', 'root vegetables', 'onions'], 20, '->', ['other vegetables'], 1903, 0.75]
[['other vegetables', 'butter', 'onions'], 23, '->', ['root vegetables'], 1072, 0.6521739130434783]
[['butter', 'sausage', 'brown bread'], 19, '->', ['other vegetables'], 1903, 0.5789473684210527]
[['butter', 'sausage', 'whipped/sour cream'], 25, '->', ['other vegetables'], 1903, 0.64]
[['butter', 'napkins', 'whipped/sour cream'], 17, '->', ['other vegetables'], 1903, 0.6470588235294118]
[['butter', 'whipped/sour cream', 'domestic eggs'], 19, '->', ['other vegetables'], 1903, 0.631578947368421]
[['butter', 'whipped/sour cream', 'hard cheese'], 20, '->', ['other vegetables'], 1903, 0.6]
[['other vegetables', 'butter', 'hard cheese'], 20, '->', ['whipped/sour cream'], 705, 0.6]
[['rolls/buns', 'bottled beer', 'root vegetables'], 24, '->', ['other vegetables'], 1903, 0.5833333333333334]
[['rolls/buns', 'bottled water', 'root vegetables'], 41, '->', ['other vegetables'], 1903, 0.5365853658536586]
[['rolls/buns', 'bottled water', 'sausage'], 39, '->', ['other vegetables'], 1903, 0.5641025641025641]
[['rolls/buns', 'bottled water', 'pork'], 19, '->', ['other vegetables'], 1903, 0.631578947368421]
[['other vegetables', 'chocolate', 'soda'], 36, '->', ['rolls/buns'], 1809, 0.5277777777777778]
[['other vegetables', 'rolls/buns', 'chocolate'], 38, '->', ['soda'], 1715, 0.5]
[['rolls/buns', 'chocolate', 'sausage'], 23, '->', ['other vegetables'], 1903, 0.5217391304347826]
[['rolls/buns', 'beef', 'soda'], 21, '->', ['other vegetables'], 1903, 0.5238095238095238]
[['rolls/buns', 'beef', 'root vegetables'], 49, '->', ['other vegetables'], 1903, 0.5714285714285714]
[['rolls/buns', 'beef', 'hamburger meat'], 17, '->', ['other vegetables'], 1903, 0.7647058823529411]
[['other vegetables', 'beef', 'hamburger meat'], 21, '->', ['rolls/buns'], 1809, 0.6190476190476191]
[['rolls/buns', 'beef', 'pork'], 22, '->', ['other vegetables'], 1903, 0.5454545454545454]
[['rolls/buns', 'frankfurter', 'pork'], 16, '->', ['other vegetables'], 1903, 0.6875]
[['rolls/buns', 'soda', 'chicken'], 22, '->', ['other vegetables'], 1903, 0.5454545454545454]
[['rolls/buns', 'soda', 'root vegetables'], 48, '->', ['other vegetables'], 1903, 0.5625]
[['rolls/buns', 'soda', 'candy'], 30, '->', ['other vegetables'], 1903, 0.5]
[['other vegetables', 'soda', 'candy'], 25, '->', ['rolls/buns'], 1809, 0.6]
[['other vegetables', 'rolls/buns', 'candy'], 26, '->', ['soda'], 1715, 0.5769230769230769]
[['rolls/buns', 'soda', 'pork'], 23, '->', ['other vegetables'], 1903, 0.5217391304347826]
[['rolls/buns', 'chicken', 'root vegetables'], 25, '->', ['other vegetables'], 1903, 0.68]
[['rolls/buns', 'chicken', 'sausage'], 16, '->', ['other vegetables'], 1903, 0.6875]
[['rolls/buns', 'chicken', 'pork'], 18, '->', ['other vegetables'], 1903, 0.6111111111111112]
[['rolls/buns', 'chicken', 'whipped/sour cream'], 21, '->', ['other vegetables'], 1903, 0.6666666666666666]
[['rolls/buns', 'chicken', 'domestic eggs'], 20, '->', ['other vegetables'], 1903, 0.7]
[['rolls/buns', 'fruit/vegetable juice', 'root vegetables'], 25, '->', ['other vegetables'], 1903, 0.68]
[['rolls/buns', 'newspapers', 'root vegetables'], 31, '->', ['other vegetables'], 1903, 0.5806451612903226]
[['rolls/buns', 'newspapers', 'whipped/sour cream'], 19, '->', ['other vegetables'], 1903, 0.5789473684210527]
[['rolls/buns', 'pastry', 'root vegetables'], 37, '->', ['other vegetables'], 1903, 0.5135135135135135]
[['rolls/buns', 'pastry', 'whipped/sour cream'], 24, '->', ['other vegetables'], 1903, 0.5833333333333334]
[['rolls/buns', 'pastry', 'domestic eggs'], 29, '->', ['other vegetables'], 1903, 0.5172413793103449]
[['rolls/buns', 'root vegetables', 'brown bread'], 21, '->', ['other vegetables'], 1903, 0.5238095238095238]
[['rolls/buns', 'root vegetables', 'shopping bags'], 21, '->', ['other vegetables'], 1903, 0.5714285714285714]
[['rolls/buns', 'root vegetables', 'hamburger meat'], 22, '->', ['other vegetables'], 1903, 0.6363636363636364]
[['rolls/buns', 'root vegetables', 'pork'], 28, '->', ['other vegetables'], 1903, 0.6071428571428571]
[['rolls/buns', 'root vegetables', 'berries'], 17, '->', ['other vegetables'], 1903, 0.6470588235294118]
[['rolls/buns', 'root vegetables', 'whipped/sour cream'], 43, '->', ['other vegetables'], 1903, 0.5813953488372093]
[['rolls/buns', 'root vegetables', 'domestic eggs'], 26, '->', ['other vegetables'], 1903, 0.5384615384615384]
[['rolls/buns', 'root vegetables', 'frozen vegetables'], 29, '->', ['other vegetables'], 1903, 0.5172413793103449]
[['rolls/buns', 'root vegetables', 'onions'], 25, '->', ['other vegetables'], 1903, 0.6]
[['rolls/buns', 'root vegetables', 'herbs'], 18, '->', ['other vegetables'], 1903, 0.6666666666666666]
[['other vegetables', 'rolls/buns', 'herbs'], 18, '->', ['root vegetables'], 1072, 0.6666666666666666]
[['rolls/buns', 'sausage', 'whipped/sour cream'], 24, '->', ['other vegetables'], 1903, 0.5833333333333334]
[['rolls/buns', 'sausage', 'hard cheese'], 18, '->', ['other vegetables'], 1903, 0.6666666666666666]
[['rolls/buns', 'sausage', 'frozen vegetables'], 21, '->', ['other vegetables'], 1903, 0.5238095238095238]
[['rolls/buns', 'shopping bags', 'domestic eggs'], 25, '->', ['other vegetables'], 1903, 0.56]
[['rolls/buns', 'pork', 'whipped/sour cream'], 17, '->', ['other vegetables'], 1903, 0.6470588235294118]
[['rolls/buns', 'pork', 'domestic eggs'], 15, '->', ['other vegetables'], 1903, 0.7333333333333333]
[['rolls/buns', 'whipped/sour cream', 'domestic eggs'], 25, '->', ['other vegetables'], 1903, 0.52]
[['bottled beer', 'bottled water', 'root vegetables'], 25, '->', ['other vegetables'], 1903, 0.52]
[['bottled beer', 'bottled water', 'domestic eggs'], 18, '->', ['other vegetables'], 1903, 0.6666666666666666]
[['white bread', 'soda', 'root vegetables'], 24, '->', ['other vegetables'], 1903, 0.5416666666666666]
[['white bread', 'root vegetables', 'whipped/sour cream'], 16, '->', ['other vegetables'], 1903, 0.875]
[['white bread', 'root vegetables', 'domestic eggs'], 18, '->', ['other vegetables'], 1903, 0.6666666666666666]
[['other vegetables', 'white bread', 'domestic eggs'], 22, '->', ['root vegetables'], 1072, 0.5454545454545454]
[['bottled water', 'soda', 'domestic eggs'], 28, '->', ['other vegetables'], 1903, 0.5]
[['bottled water', 'fruit/vegetable juice', 'root vegetables'], 28, '->', ['other vegetables'], 1903, 0.5714285714285714]
[['bottled water', 'newspapers', 'root vegetables'], 16, '->', ['other vegetables'], 1903, 0.6875]
[['bottled water', 'newspapers', 'sausage'], 20, '->', ['other vegetables'], 1903, 0.6]
[['bottled water', 'root vegetables', 'sausage'], 19, '->', ['other vegetables'], 1903, 0.5789473684210527]
[['bottled water', 'root vegetables', 'napkins'], 21, '->', ['other vegetables'], 1903, 0.5714285714285714]
[['bottled water', 'root vegetables', 'domestic eggs'], 22, '->', ['other vegetables'], 1903, 0.7272727272727273]
[['bottled water', 'root vegetables', 'frozen vegetables'], 19, '->', ['other vegetables'], 1903, 0.631578947368421]
[['other vegetables', 'bottled water', 'frozen vegetables'], 21, '->', ['root vegetables'], 1072, 0.5714285714285714]
[['bottled water', 'root vegetables', 'onions'], 22, '->', ['other vegetables'], 1903, 0.5454545454545454]
[['bottled water', 'sausage', 'shopping bags'], 25, '->', ['other vegetables'], 1903, 0.56]
[['bottled water', 'sausage', 'whipped/sour cream'], 16, '->', ['other vegetables'], 1903, 0.8125]
[['chocolate', 'soda', 'newspapers'], 20, '->', ['other vegetables'], 1903, 0.55]
[['other vegetables', 'chocolate', 'newspapers'], 20, '->', ['soda'], 1715, 0.55]
[['curd', 'beef', 'root vegetables'], 21, '->', ['other vegetables'], 1903, 0.6190476190476191]
[['other vegetables', 'curd', 'beef'], 21, '->', ['root vegetables'], 1072, 0.6190476190476191]
[['curd', 'root vegetables', 'sausage'], 21, '->', ['other vegetables'], 1903, 0.5238095238095238]
[['curd', 'root vegetables', 'whipped/sour cream'], 25, '->', ['other vegetables'], 1903, 0.56]
[['curd', 'root vegetables', 'domestic eggs'], 23, '->', ['other vegetables'], 1903, 0.6086956521739131]
[['curd', 'whipped/sour cream', 'domestic eggs'], 18, '->', ['other vegetables'], 1903, 0.6111111111111112]
[['beef', 'soda', 'pastry'], 17, '->', ['other vegetables'], 1903, 0.6470588235294118]
[['beef', 'soda', 'root vegetables'], 39, '->', ['other vegetables'], 1903, 0.5128205128205128]
[['other vegetables', 'beef', 'soda'], 35, '->', ['root vegetables'], 1072, 0.5714285714285714]
[['beef', 'sugar', 'root vegetables'], 13, '->', ['other vegetables'], 1903, 0.8461538461538461]
[['other vegetables', 'beef', 'sugar'], 17, '->', ['root vegetables'], 1072, 0.6470588235294118]
[['beef', 'fruit/vegetable juice', 'root vegetables'], 22, '->', ['other vegetables'], 1903, 0.5454545454545454]
[['beef', 'newspapers', 'root vegetables'], 27, '->', ['other vegetables'], 1903, 0.5925925925925926]
[['other vegetables', 'beef', 'newspapers'], 32, '->', ['root vegetables'], 1072, 0.5]
[['beef', 'pastry', 'root vegetables'], 20, '->', ['other vegetables'], 1903, 0.6]
[['beef', 'root vegetables', 'sausage'], 29, '->', ['other vegetables'], 1903, 0.5517241379310345]
[['other vegetables', 'beef', 'sausage'], 28, '->', ['root vegetables'], 1072, 0.5714285714285714]
[['beef', 'root vegetables', 'shopping bags'], 19, '->', ['other vegetables'], 1903, 0.631578947368421]
[['other vegetables', 'beef', 'shopping bags'], 24, '->', ['root vegetables'], 1072, 0.5]
[['beef', 'root vegetables', 'napkins'], 18, '->', ['other vegetables'], 1903, 0.6111111111111112]
[['other vegetables', 'beef', 'napkins'], 18, '->', ['root vegetables'], 1072, 0.6111111111111112]
[['beef', 'root vegetables', 'pork'], 27, '->', ['other vegetables'], 1903, 0.6666666666666666]
[['beef', 'root vegetables', 'whipped/sour cream'], 27, '->', ['other vegetables'], 1903, 0.5555555555555556]
[['beef', 'root vegetables', 'domestic eggs'], 23, '->', ['other vegetables'], 1903, 0.6956521739130435]
[['soda', 'chicken', 'root vegetables'], 18, '->', ['other vegetables'], 1903, 0.6111111111111112]
[['soda', 'sugar', 'root vegetables'], 18, '->', ['other vegetables'], 1903, 0.6666666666666666]
[['soda', 'fruit/vegetable juice', 'root vegetables'], 33, '->', ['other vegetables'], 1903, 0.5757575757575758]
[['soda', 'newspapers', 'pastry'], 22, '->', ['other vegetables'], 1903, 0.5909090909090909]
[['other vegetables', 'newspapers', 'pastry'], 24, '->', ['soda'], 1715, 0.5416666666666666]
[['soda', 'newspapers', 'root vegetables'], 27, '->', ['other vegetables'], 1903, 0.5925925925925926]
[['soda', 'pastry', 'root vegetables'], 24, '->', ['other vegetables'], 1903, 0.625]
[['soda', 'pastry', 'domestic eggs'], 22, '->', ['other vegetables'], 1903, 0.5909090909090909]
[['soda', 'root vegetables', 'sausage'], 36, '->', ['other vegetables'], 1903, 0.5]
[['soda', 'root vegetables', 'shopping bags'], 24, '->', ['other vegetables'], 1903, 0.5833333333333334]
[['soda', 'root vegetables', 'napkins'], 25, '->', ['other vegetables'], 1903, 0.64]
[['other vegetables', 'soda', 'napkins'], 30, '->', ['root vegetables'], 1072, 0.5333333333333333]
[['soda', 'root vegetables', 'whipped/sour cream'], 25, '->', ['other vegetables'], 1903, 0.56]
[['soda', 'root vegetables', 'domestic eggs'], 27, '->', ['other vegetables'], 1903, 0.6666666666666666]
[['soda', 'root vegetables', 'frozen vegetables'], 19, '->', ['other vegetables'], 1903, 0.6842105263157895]
[['soda', 'root vegetables', 'onions'], 21, '->', ['other vegetables'], 1903, 0.6190476190476191]
